timestamp,elapsed_s,raw,voltage
2025-12-02T11:24:43.461332,39.159,647,3.162
2025-12-02T11:24:43.495160,39.193,648,3.172
2025-12-02T11:24:43.526938,39.225,648,3.172
2025-12-02T11:24:43.576146,39.274,651,3.182
2025-12-02T11:24:43.608461,39.306,650,3.177
2025-12-02T11:24:43.640917,39.339,647,3.167
2025-12-02T11:24:43.671170,39.369,647,3.167
2025-12-02T11:24:43.704792,39.403,645,3.152
2025-12-02T11:24:43.751037,39.449,646,3.157
2025-12-02T11:24:43.783765,39.482,645,3.152
2025-12-02T11:24:43.813854,39.512,645,3.152
2025-12-02T11:24:43.850597,39.549,645,3.152
2025-12-02T11:24:43.882975,39.581,643,3.147
2025-12-02T11:24:43.913855,39.612,642,3.142
2025-12-02T11:24:43.947416,39.645,642,3.138
2025-12-02T11:24:43.980461,39.678,638,3.123
2025-12-02T11:24:44.016510,39.715,638,3.123
2025-12-02T11:24:44.047971,39.746,639,3.128
2025-12-02T11:24:44.081104,39.779,641,3.133
2025-12-02T11:24:44.127642,39.826,642,3.142
2025-12-02T11:24:44.159540,39.858,643,3.147
2025-12-02T11:24:44.195798,39.894,646,3.157
2025-12-02T11:24:44.227516,39.926,647,3.162
2025-12-02T11:24:44.265499,39.964,647,3.162
2025-12-02T11:24:44.297424,39.995,647,3.162
2025-12-02T11:24:44.328250,40.026,646,3.157
2025-12-02T11:24:44.359763,40.058,645,3.152
2025-12-02T11:24:44.395584,40.094,645,3.152
2025-12-02T11:24:44.429460,40.127,645,3.152
2025-12-02T11:24:44.465822,40.164,643,3.147
2025-12-02T11:24:44.501912,40.200,643,3.147
2025-12-02T11:24:44.535152,40.233,642,3.142
2025-12-02T11:24:44.571352,40.269,642,3.142
2025-12-02T11:24:44.613811,40.312,642,3.142
2025-12-02T11:24:44.645185,40.343,642,3.142
2025-12-02T11:24:44.677192,40.375,642,3.138
2025-12-02T11:24:44.724796,40.423,642,3.138
2025-12-02T11:24:44.809595,40.508,646,3.157
2025-12-02T11:24:44.889508,40.588,647,3.167
2025-12-02T11:24:44.965384,40.663,645,3.152
2025-12-02T11:24:45.046368,40.744,643,3.147
2025-12-02T11:24:45.130022,40.828,642,3.142
2025-12-02T11:24:45.216449,40.914,639,3.128
2025-12-02T11:24:45.293755,40.992,639,3.128
2025-12-02T11:24:45.370020,41.068,639,3.128
2025-12-02T11:24:45.453884,41.152,643,3.147
2025-12-02T11:24:45.496357,41.194,645,3.152
2025-12-02T11:24:45.528274,41.226,645,3.152
2025-12-02T11:24:45.563683,41.262,643,3.147
2025-12-02T11:24:45.595886,41.294,642,3.142
2025-12-02T11:24:45.627828,41.326,642,3.142
2025-12-02T11:24:45.665461,41.363,642,3.138
2025-12-02T11:24:45.743881,41.442,641,3.133
2025-12-02T11:24:45.823959,41.522,638,3.123
2025-12-02T11:24:45.895750,41.594,638,3.123
2025-12-02T11:24:45.970197,41.668,638,3.123
2025-12-02T11:24:46.007895,41.706,638,3.123
2025-12-02T11:24:46.041294,41.739,642,3.142
2025-12-02T11:24:46.072085,41.770,647,3.167
2025-12-02T11:24:46.103908,41.802,651,3.182
2025-12-02T11:24:46.155044,41.853,651,3.182
2025-12-02T11:24:46.186078,41.884,650,3.177
2025-12-02T11:24:46.218616,41.917,648,3.172
2025-12-02T11:24:46.260446,41.958,648,3.172
2025-12-02T11:24:46.298155,41.996,651,3.182
2025-12-02T11:24:46.330297,42.028,651,3.186
2025-12-02T11:24:46.361988,42.060,651,3.186
2025-12-02T11:24:46.394230,42.092,651,3.182
2025-12-02T11:24:46.425795,42.124,651,3.182
2025-12-02T11:24:46.459105,42.157,650,3.177
2025-12-02T11:24:46.495166,42.193,648,3.172
2025-12-02T11:24:46.530353,42.228,647,3.167
2025-12-02T11:24:46.561811,42.260,647,3.162
2025-12-02T11:24:46.595484,42.293,647,3.162
2025-12-02T11:24:46.626955,42.325,647,3.162
2025-12-02T11:24:46.659255,42.357,647,3.162
2025-12-02T11:24:46.706964,42.405,647,3.162
2025-12-02T11:24:46.738594,42.437,648,3.172
2025-12-02T11:24:46.785845,42.484,650,3.177
2025-12-02T11:24:46.819332,42.517,650,3.177
2025-12-02T11:24:46.866537,42.565,648,3.172
2025-12-02T11:24:46.898593,42.597,647,3.162
2025-12-02T11:24:46.929293,42.627,647,3.162
2025-12-02T11:24:46.960370,42.658,646,3.157
2025-12-02T11:24:46.992242,42.690,645,3.152
2025-12-02T11:24:47.023780,42.722,645,3.152
2025-12-02T11:24:47.063470,42.761,645,3.152
2025-12-02T11:24:47.095276,42.793,643,3.147
2025-12-02T11:24:47.144698,42.842,643,3.147
2025-12-02T11:24:47.175439,42.873,642,3.142
2025-12-02T11:24:47.206484,42.904,642,3.142
2025-12-02T11:24:47.239153,42.937,642,3.142
2025-12-02T11:24:47.270646,42.969,642,3.142
2025-12-02T11:24:47.304171,43.002,642,3.142
2025-12-02T11:24:47.335160,43.033,643,3.147
2025-12-02T11:24:47.367278,43.065,646,3.157
2025-12-02T11:24:47.414244,43.112,647,3.167
2025-12-02T11:24:47.484189,43.182,647,3.167
2025-12-02T11:24:47.561207,43.259,651,3.186
2025-12-02T11:24:47.633239,43.331,651,3.182
2025-12-02T11:24:47.670732,43.369,651,3.182
2025-12-02T11:24:47.702297,43.400,651,3.182
2025-12-02T11:24:47.733028,43.431,651,3.182
2025-12-02T11:24:47.779840,43.478,651,3.182
2025-12-02T11:24:47.816294,43.514,650,3.177
2025-12-02T11:24:47.848088,43.546,650,3.177
2025-12-02T11:24:47.880061,43.578,650,3.177
2025-12-02T11:24:47.914731,43.613,650,3.177
2025-12-02T11:24:47.945872,43.644,651,3.182
2025-12-02T11:24:47.977762,43.676,651,3.186
2025-12-02T11:24:48.011181,43.709,654,3.196
2025-12-02T11:24:48.042874,43.741,655,3.201
2025-12-02T11:24:48.073417,43.771,655,3.201
2025-12-02T11:24:48.105145,43.803,654,3.196
2025-12-02T11:24:48.136277,43.834,652,3.192
2025-12-02T11:24:48.168046,43.866,652,3.192
2025-12-02T11:24:48.215286,43.913,651,3.182
2025-12-02T11:24:48.246502,43.945,651,3.182
2025-12-02T11:24:48.294158,43.992,651,3.186
2025-12-02T11:24:48.326280,44.024,651,3.186
2025-12-02T11:24:48.358980,44.057,651,3.186
2025-12-02T11:24:48.389911,44.088,651,3.186
2025-12-02T11:24:48.423866,44.122,651,3.182
2025-12-02T11:24:48.455731,44.154,651,3.182
2025-12-02T11:24:48.487299,44.185,650,3.177
2025-12-02T11:24:48.518787,44.217,647,3.162
2025-12-02T11:24:48.550526,44.249,647,3.162
2025-12-02T11:24:48.582381,44.280,650,3.177
2025-12-02T11:24:48.614970,44.313,654,3.196
2025-12-02T11:24:48.646739,44.345,656,3.211
2025-12-02T11:24:48.693976,44.392,659,3.221
2025-12-02T11:24:48.727571,44.426,659,3.221
2025-12-02T11:24:48.759237,44.457,657,3.216
2025-12-02T11:24:48.806448,44.504,656,3.207
2025-12-02T11:24:48.853963,44.552,656,3.207
2025-12-02T11:24:48.889006,44.587,656,3.211
2025-12-02T11:24:48.924802,44.623,656,3.207
2025-12-02T11:24:48.955679,44.654,656,3.207
2025-12-02T11:24:48.987323,44.685,655,3.201
2025-12-02T11:24:49.018153,44.716,655,3.201
2025-12-02T11:24:49.055724,44.754,654,3.196
2025-12-02T11:24:49.093093,44.791,654,3.196
2025-12-02T11:24:49.127855,44.826,654,3.196
2025-12-02T11:24:49.159489,44.858,654,3.196
2025-12-02T11:24:49.190115,44.888,657,3.216
2025-12-02T11:24:49.223940,44.922,659,3.221
2025-12-02T11:24:49.258805,44.957,660,3.231
2025-12-02T11:24:49.306420,45.004,659,3.221
2025-12-02T11:24:49.339472,45.037,657,3.216
2025-12-02T11:24:49.385794,45.084,655,3.201
2025-12-02T11:24:49.417825,45.116,651,3.186
2025-12-02T11:24:49.450349,45.148,651,3.186
2025-12-02T11:24:49.481889,45.180,651,3.182
2025-12-02T11:24:49.513929,45.212,651,3.182
2025-12-02T11:24:49.546071,45.244,650,3.177
2025-12-02T11:24:49.576031,45.274,650,3.177
2025-12-02T11:24:49.607727,45.306,648,3.172
2025-12-02T11:24:49.640830,45.339,647,3.167
2025-12-02T11:24:49.687238,45.385,647,3.167
2025-12-02T11:24:49.719221,45.417,647,3.167
2025-12-02T11:24:49.756944,45.455,648,3.172
2025-12-02T11:24:49.789663,45.488,648,3.172
2025-12-02T11:24:49.835879,45.534,654,3.196
2025-12-02T11:24:49.868132,45.566,655,3.201
2025-12-02T11:24:49.898683,45.597,655,3.201
2025-12-02T11:24:49.936416,45.634,654,3.196
2025-12-02T11:24:49.967930,45.666,651,3.186
2025-12-02T11:24:50.000282,45.698,651,3.182
2025-12-02T11:24:50.032403,45.730,651,3.182
2025-12-02T11:24:50.064328,45.762,650,3.177
2025-12-02T11:24:50.097360,45.795,648,3.172
2025-12-02T11:24:50.143864,45.842,648,3.172
2025-12-02T11:24:50.175701,45.874,647,3.167
2025-12-02T11:24:50.207535,45.906,647,3.167
2025-12-02T11:24:50.240319,45.938,647,3.167
2025-12-02T11:24:50.276324,45.974,647,3.167
2025-12-02T11:24:50.314698,46.013,648,3.172
2025-12-02T11:24:50.346263,46.044,648,3.172
2025-12-02T11:24:50.377908,46.076,651,3.182
2025-12-02T11:24:50.411955,46.110,654,3.196
2025-12-02T11:24:50.446931,46.145,656,3.207
2025-12-02T11:24:50.478867,46.177,655,3.201
2025-12-02T11:24:50.514410,46.212,655,3.201
2025-12-02T11:24:50.547323,46.245,652,3.192
2025-12-02T11:24:50.594992,46.293,651,3.182
2025-12-02T11:24:50.627645,46.326,650,3.177
2025-12-02T11:24:50.659446,46.357,650,3.177
2025-12-02T11:24:50.693898,46.392,650,3.177
2025-12-02T11:24:50.726976,46.425,648,3.172
2025-12-02T11:24:50.774172,46.472,647,3.167
2025-12-02T11:24:50.806767,46.505,647,3.162
2025-12-02T11:24:50.854132,46.552,646,3.157
2025-12-02T11:24:50.886049,46.584,646,3.157
2025-12-02T11:24:50.918640,46.617,645,3.152
2025-12-02T11:24:50.960596,46.659,645,3.152
2025-12-02T11:24:50.992524,46.691,646,3.157
2025-12-02T11:24:51.025573,46.724,651,3.182
2025-12-02T11:24:51.072268,46.770,651,3.186
2025-12-02T11:24:51.104544,46.803,654,3.196
2025-12-02T11:24:51.136758,46.835,654,3.196
2025-12-02T11:24:51.168063,46.866,651,3.186
2025-12-02T11:24:51.200248,46.898,650,3.177
2025-12-02T11:24:51.232447,46.930,650,3.177
2025-12-02T11:24:51.264237,46.962,648,3.172
2025-12-02T11:24:51.296065,46.994,648,3.172
2025-12-02T11:24:51.328980,47.027,647,3.167
2025-12-02T11:24:51.359914,47.058,647,3.167
2025-12-02T11:24:51.391869,47.090,647,3.167
2025-12-02T11:24:51.424153,47.122,646,3.157
2025-12-02T11:24:51.454046,47.152,646,3.157
2025-12-02T11:24:51.485931,47.184,645,3.152
2025-12-02T11:24:51.518253,47.216,643,3.147
2025-12-02T11:24:51.549854,47.248,643,3.147
2025-12-02T11:24:51.582929,47.281,643,3.147
2025-12-02T11:24:51.613903,47.312,642,3.142
2025-12-02T11:24:51.645482,47.343,642,3.142
2025-12-02T11:24:51.693216,47.391,643,3.147
2025-12-02T11:24:51.724372,47.422,647,3.162
2025-12-02T11:24:51.757237,47.455,647,3.167
2025-12-02T11:24:51.787576,47.486,651,3.186
2025-12-02T11:24:51.819185,47.517,651,3.186
2025-12-02T11:24:51.866446,47.564,651,3.186
2025-12-02T11:24:51.898147,47.596,650,3.177
2025-12-02T11:24:51.934997,47.633,648,3.172
2025-12-02T11:24:51.982078,47.680,647,3.167
2025-12-02T11:24:52.014248,47.712,647,3.162
2025-12-02T11:24:52.045957,47.744,647,3.162
2025-12-02T11:24:52.084111,47.782,646,3.157
2025-12-02T11:24:52.116181,47.814,646,3.157
2025-12-02T11:24:52.147743,47.846,645,3.152
2025-12-02T11:24:52.179942,47.878,645,3.152
2025-12-02T11:24:52.211858,47.910,643,3.147
2025-12-02T11:24:52.244594,47.943,643,3.147
2025-12-02T11:24:52.277682,47.976,643,3.147
2025-12-02T11:24:52.324270,48.022,643,3.147
2025-12-02T11:24:52.356075,48.054,643,3.147
2025-12-02T11:24:52.388033,48.086,643,3.147
2025-12-02T11:24:52.420015,48.118,642,3.142
2025-12-02T11:24:52.456982,48.155,643,3.147
2025-12-02T11:24:52.488965,48.187,647,3.162
2025-12-02T11:24:52.526955,48.225,648,3.172
2025-12-02T11:24:52.558859,48.257,650,3.177
2025-12-02T11:24:52.606251,48.304,650,3.177
2025-12-02T11:24:52.637907,48.336,647,3.167
2025-12-02T11:24:52.672618,48.371,647,3.167
2025-12-02T11:24:52.719792,48.418,646,3.157
2025-12-02T11:24:52.751542,48.450,646,3.157
2025-12-02T11:24:52.785191,48.483,646,3.157
2025-12-02T11:24:52.817442,48.515,645,3.152
2025-12-02T11:24:52.864029,48.562,645,3.152
2025-12-02T11:24:52.895828,48.594,643,3.147
2025-12-02T11:24:52.927530,48.626,643,3.147
2025-12-02T11:24:52.963977,48.662,643,3.147
2025-12-02T11:24:53.009964,48.708,642,3.142
2025-12-02T11:24:53.043059,48.741,642,3.142
2025-12-02T11:24:53.074105,48.772,642,3.142
2025-12-02T11:24:53.126578,48.825,642,3.138
2025-12-02T11:24:53.158625,48.857,642,3.138
2025-12-02T11:24:53.195310,48.893,642,3.142
2025-12-02T11:24:53.228551,48.927,645,3.152
2025-12-02T11:24:53.260581,48.959,647,3.162
2025-12-02T11:24:53.307064,49.005,648,3.172
2025-12-02T11:24:53.339829,49.038,650,3.177
2025-12-02T11:24:53.370214,49.068,648,3.172
2025-12-02T11:24:53.402182,49.100,648,3.172
2025-12-02T11:24:53.434656,49.133,647,3.167
2025-12-02T11:24:53.466186,49.164,647,3.167
2025-12-02T11:24:53.513982,49.212,647,3.167
2025-12-02T11:24:53.545463,49.243,647,3.167
2025-12-02T11:24:53.579092,49.277,648,3.172
2025-12-02T11:24:53.612599,49.311,647,3.167
2025-12-02T11:24:53.642881,49.341,647,3.162
2025-12-02T11:24:53.674696,49.373,647,3.162
2025-12-02T11:24:53.711924,49.410,647,3.162
2025-12-02T11:24:53.744066,49.442,646,3.157
2025-12-02T11:24:53.776326,49.474,646,3.157
2025-12-02T11:24:53.806391,49.504,646,3.157
2025-12-02T11:24:53.854711,49.553,645,3.152
2025-12-02T11:24:53.886960,49.585,645,3.152
2025-12-02T11:24:53.918904,49.617,646,3.157
2025-12-02T11:24:53.949503,49.648,647,3.167
2025-12-02T11:24:53.984475,49.682,650,3.177
2025-12-02T11:24:54.016647,49.715,651,3.182
2025-12-02T11:24:54.048437,49.746,651,3.186
2025-12-02T11:24:54.080277,49.778,651,3.182
2025-12-02T11:24:54.127673,49.826,650,3.177
2025-12-02T11:24:54.159267,49.857,648,3.172
2025-12-02T11:24:54.190644,49.889,647,3.167
2025-12-02T11:24:54.224652,49.923,647,3.167
2025-12-02T11:24:54.259757,49.958,647,3.167
2025-12-02T11:24:54.297059,49.995,647,3.162
2025-12-02T11:24:54.344375,50.042,646,3.157
2025-12-02T11:24:54.376490,50.075,646,3.157
2025-12-02T11:24:54.408339,50.106,646,3.157
2025-12-02T11:24:54.455482,50.153,646,3.157
2025-12-02T11:24:54.487145,50.185,646,3.157
2025-12-02T11:24:54.518981,50.217,646,3.157
2025-12-02T11:24:54.551681,50.250,646,3.157
2025-12-02T11:24:54.582862,50.281,646,3.157
2025-12-02T11:24:54.614464,50.312,646,3.157
2025-12-02T11:24:54.646511,50.345,647,3.167
2025-12-02T11:24:54.677983,50.376,651,3.182
2025-12-02T11:24:54.710056,50.408,651,3.186
2025-12-02T11:24:54.742083,50.440,651,3.186
2025-12-02T11:24:54.774625,50.473,651,3.186
2025-12-02T11:24:54.815049,50.513,650,3.177
2025-12-02T11:24:54.846046,50.544,648,3.172
2025-12-02T11:24:54.879303,50.577,647,3.167
2025-12-02T11:24:54.910965,50.609,647,3.167
2025-12-02T11:24:54.944520,50.643,647,3.167
2025-12-02T11:24:54.976387,50.674,647,3.167
2025-12-02T11:24:55.011611,50.710,647,3.162
2025-12-02T11:24:55.043437,50.741,647,3.162
2025-12-02T11:24:55.095061,50.793,646,3.157
2025-12-02T11:24:55.126540,50.825,646,3.157
2025-12-02T11:24:55.161329,50.859,646,3.157
2025-12-02T11:24:55.194027,50.892,645,3.152
2025-12-02T11:24:55.224340,50.922,645,3.152
2025-12-02T11:24:55.272083,50.970,645,3.152
2025-12-02T11:24:55.304760,51.003,646,3.157
2025-12-02T11:24:55.352586,51.051,648,3.172
2025-12-02T11:24:55.383994,51.082,650,3.177
2025-12-02T11:24:55.415967,51.114,650,3.177
2025-12-02T11:24:55.448049,51.146,650,3.177
2025-12-02T11:24:55.485514,51.184,648,3.172
2025-12-02T11:24:55.524093,51.222,647,3.162
2025-12-02T11:24:55.555282,51.253,647,3.162
2025-12-02T11:24:55.587132,51.285,646,3.157
2025-12-02T11:24:55.617982,51.316,646,3.157
2025-12-02T11:24:55.654105,51.352,647,3.162
2025-12-02T11:24:55.707584,51.406,646,3.157
2025-12-02T11:24:55.738182,51.436,645,3.152
2025-12-02T11:24:55.770439,51.468,643,3.147
2025-12-02T11:24:55.817951,51.516,643,3.147
2025-12-02T11:24:55.852517,51.551,643,3.147
2025-12-02T11:24:55.884072,51.582,643,3.147
2025-12-02T11:24:55.917097,51.615,645,3.152
2025-12-02T11:24:55.950449,51.648,646,3.157
2025-12-02T11:24:55.986496,51.685,647,3.162
2025-12-02T11:24:56.017987,51.716,648,3.172
2025-12-02T11:24:56.054614,51.753,648,3.172
2025-12-02T11:24:56.085683,51.784,648,3.172
2025-12-02T11:24:56.121504,51.820,648,3.172
2025-12-02T11:24:56.168877,51.867,647,3.162
2025-12-02T11:24:56.200395,51.898,646,3.157
2025-12-02T11:24:56.249352,51.947,646,3.157
2025-12-02T11:24:56.286552,51.985,646,3.157
2025-12-02T11:24:56.318635,52.017,646,3.157
2025-12-02T11:24:56.350215,52.048,646,3.157
2025-12-02T11:24:56.381992,52.080,645,3.152
2025-12-02T11:24:56.414095,52.112,645,3.152
2025-12-02T11:24:56.445100,52.143,643,3.147
2025-12-02T11:24:56.478366,52.176,643,3.147
2025-12-02T11:24:56.510361,52.208,643,3.147
2025-12-02T11:24:56.542056,52.240,643,3.147
2025-12-02T11:24:56.574136,52.272,645,3.152
2025-12-02T11:24:56.605159,52.303,647,3.162
2025-12-02T11:24:56.637490,52.336,647,3.167
2025-12-02T11:24:56.670317,52.368,648,3.172
2025-12-02T11:24:56.707124,52.405,648,3.172
2025-12-02T11:24:56.738606,52.437,647,3.167
2025-12-02T11:24:56.770607,52.469,647,3.162
2025-12-02T11:24:56.802048,52.500,646,3.157
2025-12-02T11:24:56.834062,52.532,646,3.157
2025-12-02T11:24:56.865949,52.564,646,3.157
2025-12-02T11:24:56.901522,52.600,646,3.157
2025-12-02T11:24:56.934298,52.632,646,3.157
2025-12-02T11:24:56.980482,52.678,645,3.152
2025-12-02T11:24:57.013294,52.711,645,3.152
2025-12-02T11:24:57.059948,52.758,643,3.147
2025-12-02T11:24:57.092078,52.790,643,3.147
2025-12-02T11:24:57.124095,52.822,643,3.147
2025-12-02T11:24:57.155675,52.854,645,3.152
2025-12-02T11:24:57.204113,52.902,647,3.167
2025-12-02T11:24:57.234238,52.932,647,3.167
2025-12-02T11:24:57.287153,52.985,648,3.172
2025-12-02T11:24:57.319727,53.018,648,3.172
2025-12-02T11:24:57.366143,53.064,647,3.162
2025-12-02T11:24:57.399086,53.097,647,3.162
2025-12-02T11:24:57.435019,53.133,647,3.162
2025-12-02T11:24:57.470543,53.169,647,3.162
2025-12-02T11:24:57.502115,53.200,647,3.162
2025-12-02T11:24:57.534172,53.232,646,3.157
2025-12-02T11:24:57.565870,53.264,646,3.157
2025-12-02T11:24:57.598515,53.297,645,3.152
2025-12-02T11:24:57.629498,53.328,645,3.152
2025-12-02T11:24:57.664687,53.363,645,3.152
2025-12-02T11:24:57.716073,53.414,645,3.152
2025-12-02T11:24:57.747463,53.445,646,3.157
2025-12-02T11:24:57.779592,53.478,647,3.162
2025-12-02T11:24:57.814683,53.513,650,3.177
2025-12-02T11:24:57.847085,53.545,651,3.182
2025-12-02T11:24:57.878494,53.577,651,3.182
2025-12-02T11:24:57.910181,53.608,651,3.182
2025-12-02T11:24:57.941685,53.640,648,3.172
2025-12-02T11:24:57.989693,53.688,647,3.167
2025-12-02T11:24:58.022852,53.721,647,3.167
2025-12-02T11:24:58.054150,53.752,647,3.167
2025-12-02T11:24:58.085584,53.784,647,3.162
2025-12-02T11:24:58.131183,53.829,647,3.162
2025-12-02T11:24:58.164151,53.862,647,3.162
2025-12-02T11:24:58.210235,53.908,646,3.157
2025-12-02T11:24:58.241865,53.940,645,3.152
2025-12-02T11:24:58.274770,53.973,645,3.152
2025-12-02T11:24:58.305888,54.004,645,3.152
2025-12-02T11:24:58.353179,54.051,647,3.162
2025-12-02T11:24:58.384136,54.082,647,3.167
2025-12-02T11:24:58.416191,54.114,651,3.182
2025-12-02T11:24:58.457651,54.156,651,3.186
2025-12-02T11:24:58.489685,54.188,651,3.182
2025-12-02T11:24:58.520354,54.218,651,3.182
2025-12-02T11:24:58.552102,54.250,648,3.172
2025-12-02T11:24:58.584086,54.282,647,3.167
2025-12-02T11:24:58.623660,54.322,647,3.167
2025-12-02T11:24:58.655436,54.353,647,3.167
2025-12-02T11:24:58.686233,54.384,647,3.162
2025-12-02T11:24:58.718125,54.416,647,3.162
2025-12-02T11:24:58.766080,54.464,646,3.157
2025-12-02T11:24:58.797603,54.496,645,3.152
2025-12-02T11:24:58.829168,54.527,645,3.152
2025-12-02T11:24:58.866687,54.565,645,3.152
2025-12-02T11:24:58.914573,54.613,645,3.152
2025-12-02T11:24:58.947399,54.645,646,3.157
2025-12-02T11:24:58.995222,54.693,647,3.167
2025-12-02T11:24:59.026065,54.724,651,3.182
2025-12-02T11:24:59.059086,54.757,651,3.186
2025-12-02T11:24:59.106169,54.804,651,3.186
2025-12-02T11:24:59.138005,54.836,650,3.177
2025-12-02T11:24:59.185073,54.883,647,3.167
2025-12-02T11:24:59.226173,54.924,647,3.167
2025-12-02T11:24:59.258084,54.956,647,3.162
2025-12-02T11:24:59.290552,54.989,647,3.162
2025-12-02T11:24:59.322282,55.020,646,3.157
2025-12-02T11:24:59.354233,55.052,646,3.157
2025-12-02T11:24:59.399729,55.098,643,3.147
2025-12-02T11:24:59.434526,55.133,643,3.147
2025-12-02T11:24:59.466649,55.165,642,3.142
2025-12-02T11:24:59.499568,55.198,642,3.142
2025-12-02T11:24:59.531330,55.229,643,3.147
2025-12-02T11:24:59.562050,55.260,643,3.147
2025-12-02T11:24:59.594385,55.292,646,3.157
2025-12-02T11:24:59.625316,55.323,647,3.162
2025-12-02T11:24:59.658511,55.357,651,3.186
2025-12-02T11:24:59.690867,55.389,654,3.196
2025-12-02T11:24:59.736543,55.435,655,3.201
2025-12-02T11:24:59.784710,55.483,654,3.196
2025-12-02T11:24:59.816804,55.515,651,3.186
2025-12-02T11:24:59.864147,55.562,650,3.177
2025-12-02T11:24:59.894970,55.593,650,3.177
2025-12-02T11:24:59.927243,55.625,650,3.177
2025-12-02T11:24:59.974330,55.672,648,3.172
2025-12-02T11:25:00.022492,55.721,647,3.162
2025-12-02T11:25:00.054447,55.752,647,3.162
2025-12-02T11:25:00.086817,55.785,645,3.152
2025-12-02T11:25:00.118472,55.816,643,3.147
2025-12-02T11:25:00.151052,55.849,643,3.147
2025-12-02T11:25:00.183079,55.881,642,3.142
2025-12-02T11:25:00.230103,55.928,642,3.142
2025-12-02T11:25:00.276640,55.975,642,3.138
2025-12-02T11:25:00.308648,56.007,642,3.142
2025-12-02T11:25:00.344255,56.042,642,3.142
2025-12-02T11:25:00.375629,56.074,647,3.162
2025-12-02T11:25:00.406017,56.104,650,3.177
2025-12-02T11:25:00.438096,56.136,651,3.186
2025-12-02T11:25:00.472275,56.170,651,3.186
2025-12-02T11:25:00.502236,56.200,651,3.186
2025-12-02T11:25:00.534194,56.232,651,3.182
2025-12-02T11:25:00.565178,56.263,648,3.172
2025-12-02T11:25:00.601392,56.299,647,3.162
2025-12-02T11:25:00.632610,56.331,647,3.162
2025-12-02T11:25:00.664188,56.362,647,3.162
2025-12-02T11:25:00.697277,56.395,646,3.157
2025-12-02T11:25:00.727733,56.426,645,3.152
2025-12-02T11:25:00.759632,56.458,645,3.152
2025-12-02T11:25:00.791418,56.489,643,3.147
2025-12-02T11:25:00.838662,56.537,642,3.142
2025-12-02T11:25:00.876512,56.575,642,3.138
2025-12-02T11:25:00.907688,56.606,642,3.138
2025-12-02T11:25:00.954593,56.653,641,3.133
2025-12-02T11:25:00.986790,56.685,641,3.133
2025-12-02T11:25:01.018329,56.716,641,3.133
2025-12-02T11:25:01.049910,56.748,641,3.133
2025-12-02T11:25:01.083020,56.780,642,3.138
2025-12-02T11:25:01.129699,56.828,647,3.162
2025-12-02T11:25:01.161821,56.860,650,3.177
2025-12-02T11:25:01.194202,56.892,651,3.182
2025-12-02T11:25:01.225616,56.924,651,3.182
2025-12-02T11:25:01.256817,56.955,648,3.172
2025-12-02T11:25:01.304951,57.003,647,3.167
2025-12-02T11:25:01.336440,57.034,647,3.162
2025-12-02T11:25:01.368338,57.066,647,3.162
2025-12-02T11:25:01.400882,57.099,646,3.157
2025-12-02T11:25:01.432557,57.131,646,3.157
2025-12-02T11:25:01.464630,57.163,645,3.152
2025-12-02T11:25:01.496825,57.195,643,3.147
2025-12-02T11:25:01.529596,57.228,642,3.138
2025-12-02T11:25:01.565680,57.264,642,3.138
2025-12-02T11:25:01.600634,57.299,641,3.133
2025-12-02T11:25:01.646494,57.345,639,3.128
2025-12-02T11:25:01.677842,57.376,639,3.128
2025-12-02T11:25:01.725059,57.423,638,3.123
2025-12-02T11:25:01.762722,57.461,638,3.123
2025-12-02T11:25:01.794291,57.492,639,3.128
2025-12-02T11:25:01.827419,57.525,642,3.138
2025-12-02T11:25:01.864237,57.562,646,3.157
2025-12-02T11:25:01.895810,57.594,647,3.162
2025-12-02T11:25:01.927770,57.626,647,3.167
2025-12-02T11:25:01.959733,57.658,647,3.167
2025-12-02T11:25:01.996666,57.695,647,3.162
2025-12-02T11:25:02.044254,57.742,646,3.157
2025-12-02T11:25:02.076271,57.774,647,3.167
2025-12-02T11:25:02.109894,57.808,648,3.172
2025-12-02T11:25:02.140474,57.838,648,3.172
2025-12-02T11:25:02.172070,57.870,647,3.167
2025-12-02T11:25:02.206472,57.904,647,3.167
2025-12-02T11:25:02.238347,57.936,646,3.157
2025-12-02T11:25:02.268635,57.967,645,3.152
2025-12-02T11:25:02.300233,57.998,643,3.147
2025-12-02T11:25:02.346997,58.045,642,3.142
2025-12-02T11:25:02.378776,58.077,642,3.142
2025-12-02T11:25:02.415195,58.113,642,3.138
2025-12-02T11:25:02.446299,58.144,642,3.138
2025-12-02T11:25:02.501284,58.199,642,3.138
2025-12-02T11:25:02.533162,58.231,642,3.142
2025-12-02T11:25:02.580532,58.279,646,3.157
2025-12-02T11:25:02.613420,58.311,647,3.167
2025-12-02T11:25:02.654484,58.352,648,3.172
2025-12-02T11:25:02.685324,58.383,648,3.172
2025-12-02T11:25:02.722861,58.421,647,3.162
2025-12-02T11:25:02.754363,58.452,646,3.157
2025-12-02T11:25:02.786435,58.484,645,3.152
2025-12-02T11:25:02.823402,58.521,645,3.152
2025-12-02T11:25:02.865106,58.563,645,3.152
2025-12-02T11:25:02.896320,58.594,643,3.147
2025-12-02T11:25:02.928357,58.626,643,3.147
2025-12-02T11:25:02.960021,58.658,643,3.147
2025-12-02T11:25:02.996768,58.695,642,3.142
